time:2015-09-27T11:50:47+09:00	remote_addr:104.155.202.166	request_method:GET	request_length:98	request_uri:/logout	https:	uri:/logout	query_string:-	status:302	bytes_sent:378	body_bytes_sent:5	referer:-	useragent:Isucon5q bench	forwardedfor:-	request_time:0.002	upstream_response_time:0.002
time:2015-09-27T11:50:47+09:00	remote_addr:104.155.202.166	request_method:GET	request_length:92	request_uri:/	https:	uri:/	query_string:-	status:302	bytes_sent:362	body_bytes_sent:5	referer:-	useragent:Isucon5q bench	forwardedfor:-	request_time:0.002	upstream_response_time:0.002
time:2015-09-27T11:50:47+09:00	remote_addr:104.155.202.166	request_method:GET	request_length:215	request_uri:/login	https:	uri:/login	query_string:-	status:200	bytes_sent:1385	body_bytes_sent:1033	referer:-	useragent:Isucon5q bench	forwardedfor:-	request_time:0.001	upstream_response_time:0.001
time:2015-09-27T11:50:47+09:00	remote_addr:104.155.202.166	request_method:GET	request_length:215	request_uri:/login	https:	uri:/login	query_string:-	status:200	bytes_sent:1385	body_bytes_sent:1033	referer:-	useragent:Isucon5q bench	forwardedfor:-	request_time:0.001	upstream_response_time:0.001
time:2015-09-27T11:50:47+09:00	remote_addr:104.155.202.166	request_method:GET	request_length:215	request_uri:/login	https:	uri:/login	query_string:-	status:200	bytes_sent:1385	body_bytes_sent:1033	referer:-	useragent:Isucon5q bench	forwardedfor:-	request_time:0.001	upstream_response_time:0.001
time:2015-09-27T11:50:47+09:00	remote_addr:104.155.202.166	request_method:GET	request_length:215	request_uri:/login	https:	uri:/login	query_string:-	status:200	bytes_sent:1385	body_bytes_sent:1033	referer:-	useragent:Isucon5q bench	forwardedfor:-	request_time:0.001	upstream_response_time:0.001
time:2015-09-27T11:50:47+09:00	remote_addr:104.155.202.166	request_method:GET	request_length:199	request_uri:/login	https:	uri:/login	query_string:-	status:200	bytes_sent:1369	body_bytes_sent:1033	referer:-	useragent:Isucon5q bench	forwardedfor:-	request_time:0.002	upstream_response_time:0.002
time:2015-09-27T11:50:47+09:00	remote_addr:104.155.202.166	request_method:POST	request_length:336	request_uri:/login	https:	uri:/login	query_string:-	status:302	bytes_sent:373	body_bytes_sent:5	referer:-	useragent:Isucon5q bench	forwardedfor:-	request_time:0.014	upstream_response_time:0.014
time:2015-09-27T11:50:47+09:00	remote_addr:104.155.202.166	request_method:POST	request_length:334	request_uri:/login	https:	uri:/login	query_string:-	status:302	bytes_sent:375	body_bytes_sent:5	referer:-	useragent:Isucon5q bench	forwardedfor:-	request_time:0.016	upstream_response_time:0.016
time:2015-09-27T11:50:47+09:00	remote_addr:104.155.202.166	request_method:POST	request_length:320	request_uri:/login	https:	uri:/login	query_string:-	status:302	bytes_sent:373	body_bytes_sent:5	referer:-	useragent:Isucon5q bench	forwardedfor:-	request_time:0.013	upstream_response_time:0.013
